Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2022-07-12,658.7932739257812,665.1596606593656,657.6572487168633,665.1596606593656,9876974
2022-07-13,642.7233276367188,659.9291881427924,641.0193188510601,657.9411875229638,15945610
2022-07-14,639.5046997070312,649.7288108809627,638.6526663672696,644.6877388120965,10372410
2022-07-15,644.7113647460938,646.0603692493304,637.4929454810771,640.4276239716492,13595646
2022-07-18,637.8480834960938,646.628488529475,635.244718624949,638.0610629642009,20332220
2022-07-19,638.084716796875,643.0547767232044,632.8542972859561,632.8542972859561,15792538
2022-07-20,646.1314086914062,648.9950749004665,641.492663496681,643.6937013470418,20347862
2022-07-21,644.0960083007812,648.2377243196178,642.8416484646634,644.0013636183196,12640278
2022-07-22,659.1245727539062,661.2545983032007,644.877080080309,646.5810889636165,12729592
2022-07-25,661.065185546875,664.8518972587639,654.7698119942409,660.3078547606243,10143126
2022-07-26,659.7162475585938,663.6212944051289,656.189895033676,660.7812603349215,8527964
2022-07-27,664.7572021484375,665.5145328772356,655.2194111915459,657.4204487632333,9212778
2022-07-28,670.6503295898438,674.0347148899765,667.8813080826944,669.7983540849104,17420406
2022-07-29,678.8627319335938,680.9454349708267,669.916671568808,680.6614431431668,20019736
2022-08-01,684.5192260742188,685.6078711371147,676.898479511382,681.1348405708483,13193036
2022-08-02,676.9931640625,683.7855677514658,673.5851460761737,682.5548977997728,15036510
2022-08-03,678.5787353515625,679.5964256924633,670.7213200112976,674.4843417078575,10975498
2022-08-04,677.774169921875,684.779552911016,668.8043606176687,681.6082045161496,12012206
2022-08-05,675.4783935546875,680.164403086726,672.6856821032446,678.2947372860145,9268982
2022-08-08,692.0452880859375,693.2049454902074,675.5020558450844,675.9280724889151,15357736
2022-08-10,694.0570068359375,696.5183465521361,685.8919089915445,691.7139440904666,17353102
2022-08-11,703.2396850585938,705.7484047134244,697.9620017642866,703.6183793470861,18301766
2022-08-12,702.9793701171875,704.9437383632303,698.624617003692,702.9083577168467,8850370
2022-08-16,711.0261840820312,714.0318751491698,704.3521157975206,707.5471540191029,12563756
2022-08-17,714.694580078125,716.0435846954439,703.2634314733141,710.0085123405493,12384350
2022-08-18,715.5465698242188,716.5879503313682,709.8428693302802,710.008526430319,8342138
2022-08-19,706.7188110351562,715.6885618964038,705.2751039852128,714.7418839044774,8063702
2022-08-22,695.9739990234375,704.494101169479,694.7196390958088,702.8137823590608,8234066
2022-08-23,693.8202514648438,698.6245955512792,686.5308201265982,687.9035146287083,14966884
2022-08-24,697.1572875976562,698.4116474192263,690.6961991270781,691.9742490093071,13455520
2022-08-25,693.3706665039062,703.7604928802608,689.654966674725,700.4944420172992,11823040
2022-08-26,693.4889526367188,701.3937485514476,691.642918993121,696.778693332773,7706176
2022-08-29,681.3240966796875,684.4481221958239,676.2120129037309,680.1880716427379,8653178
2022-08-30,703.4290771484375,705.251420744394,683.0755001251575,684.6611742208433,10135400
2022-09-01,696.8259887695312,705.014718429371,690.6015696459982,693.3232687724303,22403136
2022-09-02,703.1450805664062,705.5117755531663,693.5362758079048,696.8260165078848,12038086
2022-09-05,707.6654663085938,709.5351321703702,702.482369800808,703.4290477623429,12131932
2022-09-06,704.9674682617188,713.1562565405578,703.594773527377,709.48787908154,12238696
2022-09-07,701.63037109375,705.2750580128373,696.4236424775478,696.4236424775478,9776206
2022-09-08,708.8724975585938,710.0085227511238,701.5594328865137,705.3224549448381,11164690
2022-09-09,709.3458251953125,714.2685624302175,707.1921673792319,708.2098000210051,15128888
2022-09-12,706.9555053710938,711.901874940438,705.2751287641307,710.0085188900646,11080492
2022-09-13,716.209228515625,717.5346008263482,709.3221807419732,709.4878378356536,13001966
2022-09-14,723.5696411132812,728.4213656433966,706.3874130797399,707.1921240116534,20219760
2022-09-15,719.8065795898438,729.3916941454547,715.6885534856144,724.2086553128241,13539372
2022-09-16,706.5767822265625,716.9665500169183,701.9617270420313,711.4758292509372,20560046
2022-09-19,711.2391357421875,716.6352116395905,700.5416864112245,704.8017372069685,12076038
2022-09-20,719.8065795898438,721.3686213704209,714.694553161901,716.6352314664156,10781668
2022-09-21,718.6942138671875,720.1852431794865,712.3751501709676,713.7951670816074,9072304
2022-09-22,703.3817749023438,714.8129236481702,701.8434231066286,710.9551991274026,12048144
2022-09-23,684.5192260742188,698.1750450604594,680.1881625436476,696.9206851182904,15806252
2022-09-26,675.2890625,679.9277498021432,671.1946687964193,674.6736987181858,8923486
2022-09-27,669.2303466796875,681.6081733278456,665.9879860224158,678.0108084136324,12639700
2022-09-28,657.728271484375,667.6920233859096,656.0005724707542,665.5146754065687,11816132
2022-09-29,654.3201293945312,663.7158966193714,652.6398106789119,660.9232428535685,14410388
2022-09-30,672.7803344726562,677.561046520772,646.1076950288735,652.6397959370244,15781756
2022-10-03,668.9226684570312,671.1237064183372,663.1952779695787,667.3843166684661,11541112
2022-10-04,687.7616577148438,690.1283530270076,675.0525154446527,676.6381897476731,11538526
2022-10-06,680.1881103515625,692.3055766138067,678.8627381029233,691.051216767887,12549198
2022-10-07,677.25341796875,679.2177284598232,672.3069910888432,676.9930584243101,13297994
2022-10-10,669.774658203125,674.9813869948101,661.8225402090238,666.4612853356891,13109302
2022-10-11,662.9822387695312,670.721319359864,662.4141973381068,663.195218193418,14521620
2022-10-12,667.3133544921875,669.7036818066864,661.3966169107936,664.1892708246992,9225050
2022-10-13,659.6452026367188,665.6329523957306,655.1011599044915,663.6449517568307,14714234
2022-10-14,681.1348266601562,684.9215386916234,669.8930253167381,670.7213685736215,12849920
2022-10-17,684.70849609375,689.9388569363749,675.454696308178,679.2414079903542,18410500
2022-10-18,683.4304809570312,692.4476117206183,681.6081374235195,690.1519292027847,10561108
2022-10-19,690.4358520507812,699.3109571200404,687.9508226313887,692.9682038077501,12967040
2022-10-20,685.7735595703125,687.7142378951055,682.7915007873737,683.5015092803935,7898078
2022-10-21,680.9453735351562,689.9625032691165,678.7680260120248,687.2881267569458,10492606
2022-10-24,691.5719604492188,692.4949483754677,688.3769222390107,688.3769222390107,2167794
2022-10-25,686.767578125,694.7670189147169,683.9748664222344,691.5956128933714,13773394
2022-10-27,688.4241943359375,694.5539107499477,686.9331650572058,693.204906271337,15937276
2022-10-28,690.4596557617188,694.388393026753,685.1109591136768,686.341629099381,10474278
2022-10-31,708.4464721679688,709.061835992368,694.5066614551414,696.7550217495098,12830528
2022-11-01,716.2802124023438,723.7353013468916,709.4878095867721,711.6651573414332,19073756
2022-11-02,716.7297973632812,723.3802325595925,715.499127679653,718.0551695029621,12720406
2022-11-03,713.5822143554688,719.5935963898347,708.5884649206265,708.9197790999174,10332352
2022-11-04,708.6594848632812,717.6292356675809,705.0857523541924,711.5231511022943,10818060
2022-11-07,714.1739501953125,715.6886119761264,706.2691537412114,714.7419339179569,9835834
2022-11-09,713.9608154296875,718.504857932011,711.9018024905791,717.1322211596956,9269790
2022-11-10,721.7236328125,722.7886455515248,707.6654877696277,708.6357980412447,12774182
